Wavelength,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6,Measurement 7,Measurement 8,Measurement 9,Measurement 10,Measurement 11,Measurement 12,Measurement 13,Measurement 14,Measurement 15,Measurement 16,Measurement 17,Measurement 18,Measurement 19,Measurement 20,Measurement 21,Measurement 22,Measurement 23,Measurement 24,Measurement 25,Measurement 26,Measurement 27,Measurement 28,Measurement 29,Measurement 30,Measurement 31,Measurement 32,Measurement 33,Measurement 34,Measurement 35,Measurement 36,Measurement 37,Measurement 38,Measurement 39,Measurement 40,Measurement 41,Measurement 42,Measurement 43,Measurement 44,Measurement 45,Measurement 46,Measurement 47,Measurement 48,Measurement 49,Measurement 50,Measurement 51,Measurement 52,Measurement 53,Measurement 54,Measurement 55,Measurement 56,Measurement 57,Measurement 58,Measurement 59,Measurement 60,Measurement 61,Measurement 62,Measurement 63,Measurement 64,Measurement 65,Measurement 66,Measurement 67,Measurement 68,Measurement 69,Measurement 70,Measurement 71,Measurement 72,Measurement 73,Measurement 74,Measurement 75,Measurement 76,Measurement 77,Measurement 78,Measurement 79,Measurement 80,Measurement 81,Measurement 82,Measurement 83,Measurement 84,Measurement 85,Measurement 86,Measurement 87,Measurement 88,Measurement 89,Measurement 90,Measurement 91,Measurement 92,Measurement 93,Measurement 94,Measurement 95,Measurement 96,Measurement 97,Measurement 98,Measurement 99,Measurement 100,Measurement 101,Measurement 102,Measurement 103,Measurement 104,Measurement 105,Measurement 106,Measurement 107,Measurement 108,Measurement 109,Measurement 110,Measurement 111,Measurement 112,Measurement 113,Measurement 114,Measurement 115,Measurement 116,Measurement 117,Measurement 118,Measurement 119,Measurement 120,Measurement 121,Measurement 122,Measurement 123,Measurement 124,Measurement 125,Measurement 126,Measurement 127,Measurement 128,Measurement 129,Measurement 130,Measurement 131,Measurement 132,Measurement 133,Measurement 134,Measurement 135,Measurement 136,Measurement 137,Measurement 138,Measurement 139,Measurement 140,Measurement 141,Measurement 142,Measurement 143,Measurement 144
380,0.00000000000000000,0.0000000000000000,0.0000031148438662,0.00003474310134,0.00000056576464854,0.000000000000000000,0.0000000000000000,0.000008856678758,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.0000000000000000,0.000000565764648536,0.00000000000000000,0.0000016529866877,0.0000000000000000,0.000000000000000000,0.000000000000000000,0.0000000000000000,0.0000000000000000,0.000000000000000000,0.0000014744972174,0.0000023894491476,0.00000000000000,0.000004131836499926,0.00000260602651450,0.0000020849790610,0.000032241812663,0.000000000000000000,0.00000000000000000,0.0000000000000000,0.000000000000000,0.000000000000000000,0.000000000000000000,0.0000000000000000,0.000000000000000,0.000000000000000000,0.000000000000000000,0.0000000000000000,0.00000000000000000,0.000000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.000000000000000,0.000022425334869402,0.0000000000000000,0.0000000000000000,0.000000000000000,0.000001303013257248,0.000000000000000000,0.00000000000000000,0.000008823528139,0.00000000000000000,0.00000000000000000,0.0000000000000000,0.000015510215738,0.00000000000000000,0.0000023264637479,0.00000173099622543,0.000000000000000,0.000000000000000000,0.000000000000000000,0.0000019064638230,0.000000000000000,0.00000565764648536,0.0000000000000000,0.00000328194811075,0.0000027097306707,0.000005479295565,0.0000000000000000,0.0000000000000000,0.00000000000000000,0.0000000000000000,0.0000000000000000,0.00000000000000000,0.00000000000000000,0.000000000000000,0.00000000000000000,0.000000000000000000,0.000000565764648536,0.000000000000000,0.0000000000000000,0.00000000000000000,0.00000000000000000,0.000000000000000,0.0000000000000000,0.00000000000000000,0.00000056576464854,0.00000000000000,0.00000158158516886,0.0000000000000000,0.000000000000000000,0.000000000000000,0.0000000000000000,0.00000000000000000,0.00000000000000000,0.000000000000000,0.0000000000000000,0.00000000000000000,0.000000000000000000,0.0000000000000000,0.0000000000000000,0.0000014744972174,0.00000000000000000,0.0000000000000000,0.0000000000000000,0.000000000000000000,0.00000000000000000,0.00000000000000000,0.0000395564168402,0.00000056576464854,0.00000000000000000,0.000428768017064,0.0000000000000000,0.0000007372486087,0.0000000000000000000,0.0000000000000000,0.0000009479858521,0.000000000000000000,0.000004526117188285,0.00000893418127367,0.00000184197029035,0.00000000000000000,0.000000000000000000,0.0000000000000000,0.0000197077258916,0.0000000000000000,0.000001303013257248,0.0002530221949458,0.0000014630205090,0.000000000000000000,0.00000000000000000,0.0000000000000000,0.000000000000000,0.00000000000000000,0.00000226305859414,0.00000000000000,0.0000000000000000,0.00000000000000000,0.000000000000000000
381,0.00000191875303774,0.0000000000000000,0.0000000000000000,0.00001465308759,0.00000000000000000,0.000000000000000000,0.0000030743335460,0.000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.0000112220908041,0.000000000000000000,0.00000000000000000,0.0000437175589526,0.0000000000000000,0.000000000000000000,0.000000000000000000,0.0000000000000000,0.0000000000000000,0.000000000000000000,0.0000006218770360,0.0000010077628740,0.00000000000000,0.000001270315036859,0.00000062187703598,0.0000008793509972,0.000009827386978,0.000001918753037741,0.00000095937651887,0.0000031406570696,0.000000000000000,0.000000000000000000,0.000000000000000000,0.0000000000000000,0.000000000000000,0.000000000000000000,0.000000000000000000,0.0000000000000000,0.00001109875626763,0.000000959376518871,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.000000000000000,0.000030593804744236,0.0000000000000000,0.0000000000000000,0.000015372160250,0.000000310938517988,0.000000000000000000,0.00000000000000000,0.000000000000000,0.00000000000000000,0.00000000000000000,0.0000000000000000,0.000003701208310,0.00000000000000000,0.0000009811984470,0.00000073005685547,0.000000000000000,0.000000000000000000,0.000000000000000000,0.0000008040612471,0.000000000000000,0.00000000000000000,0.0000000000000000,0.00000458726134835,0.0000000000000000,0.000000000000000,0.0000000000000000,0.0000000000000000,0.00000095937651887,0.0000000000000000,0.0000000000000000,0.00000287812955661,0.00000000000000000,0.000000000000000,0.00000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000,0.0000000000000000,0.00000000000000000,0.00000000000000000,0.000014920318403,0.0000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000,0.00000000000000000,0.0000000000000000,0.000000000000000000,0.000000000000000,0.0000000000000000,0.00000095937651887,0.00001055314170758,0.000000000000000,0.0000000000000000,0.00000095937651887,0.000000000000000000,0.0000000000000000,0.0000000000000000,0.0000006218770360,0.00000000000000000,0.0000000000000000,0.0000000000000000,0.000000000000000000,0.00000000000000000,0.00000000000000000,0.0001981804900554,0.00000000000000000,0.00000000000000000,0.000480564954735,0.0000000000000000,0.0000003109385180,0.0000000000000000000,0.0000000000000000,0.0000053342478184,0.000000000000000000,0.000001918753037741,0.00000376803842265,0.00000077686075700,0.00005660321461337,0.000000000000000000,0.0000000000000000,0.0000030937266072,0.0000000000000000,0.000000310938517988,0.0001949659302363,0.0000024808681960,0.000000000000000000,0.00000000000000000,0.0000151273501509,0.000000000000000,0.00000287812955661,0.00000095937651887,0.00043608024107,0.0000000000000000,0.00000000000000000,0.000000000000000000
382,0.00000013657923234,0.0000000000000000,0.0000000000000000,0.00000000000000,0.00000000000000000,0.000000000000000000,0.0000002188348930,0.000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.0000007988024082,0.000000000000000000,0.00000000000000000,0.0000841700408869,0.0000000000000000,0.000000000000000000,0.000000000000000000,0.0000000000000000,0.0000000000000000,0.000000000000000000,0.0000011669318850,0.0000037820680363,0.00000000000000,0.000000068289616170,0.00000000000000000,0.0000000000000000,0.000000000000000,0.000000136579232341,0.00000006828961617,0.0000002235558840,0.000036415414313,0.000000000000000000,0.000000000000000000,0.0000000000000000,0.000000000000000,0.000000000000000000,0.000000000000000000,0.0000000000000000,0.00000079002330219,0.000000068289616170,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.0000000000000000,0.0000000000000000,0.0000012796849030,0.000000000000000,0.000001912109252768,0.0000000000000000,0.0000000000000000,0.000001094209523,0.000000000000000000,0.000000000000000000,0.00000000000000000,0.000000000000000,0.00000000000000000,0.00000000000000000,0.0000000000000000,0.000000000000000,0.00000000000000000,0.0000000000000000,0.00000273985554448,0.000013453215514,0.000000000000000000,0.000000000000000000,0.0000000000000000,0.000013993667029,0.00000000000000000,0.0000000000000000,0.00000022799938934,0.0000000000000000,0.000016952185115,0.0000000000000000,0.0000000000000000,0.00000006828961617,0.0000000000000000,0.0000000000000000,0.00000020486884851,0.00000000000000000,0.000000000000000,0.00000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000,0.0000000000000000,0.00000116693188498,0.00000000000000000,0.000001062046857,0.0000075121147965,0.00000000000000000,0.00000000000000000,0.00001859652406,0.00000326213765236,0.0000000000000000,0.000000000000000000,0.000000000000000,0.0000000000000000,0.00000006828961617,0.00000191811766286,0.000000000000000,0.0000000000000000,0.00000006828961617,0.000000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.00000000000000000,0.0000000000000000,0.0000000000000000,0.000002333863769969,0.00000000000000000,0.00000000000000000,0.0001031118982810,0.00009102068702879,0.00000000000000000,0.000538435375604,0.0000000000000000,0.0000000000000000,0.0000000000000000000,0.0000000000000000,0.0000003512388587,0.000000000000000000,0.000011805898082186,0.00001414120131429,0.00000000000000000,0.00000402908735405,0.000000000000000000,0.0000000000000000,0.0000001663126047,0.0000000000000000,0.000000000000000000,0.0000088971429013,0.0000001765912898,0.000000000000000000,0.00000000000000000,0.0000010767836352,0.000000000000000,0.00000020486884851,0.00000006828961617,0.00015907401544,0.0000000000000000,0.00000000000000000,0.000000000000000000
383,0.00000103805066156,0.0000000000000000,0.0000000000000000,0.00000000000000,0.00000000000000000,0.000002076101323113,0.0000010324510847,0.000000000000000,0.00000000000000000,0.00000000000000000,0.00000286382502845,0.0000000000000000,0.000000000000000000,0.00000000000000000,0.0000581853903964,0.0000000000000000,0.000000000000000000,0.000001038050661557,0.0000000000000000,0.0000000000000000,0.000000000000000000,0.0000010380506616,0.0000005221092898,0.00000000000000,0.000000000000000000,0.00000080546670744,0.0000013667421270,0.000007637168676,0.000001199144003045,0.00000000000000000,0.0000000000000000,0.000002513548926,0.000000000000000000,0.000000000000000000,0.0000026632390662,0.000000000000000,0.000000000000000000,0.000000000000000000,0.0000000000000000,0.00000000000000000,0.000000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.000000000000000,0.000000000000000000,0.0000000000000000,0.0000000000000000,0.000000000000000,0.000000000000000000,0.000000000000000000,0.00000052211491874,0.000000000000000,0.00000103805066156,0.00000207610132311,0.0000000000000000,0.000064130112424,0.00000000000000000,0.0000000000000000,0.00000848898615736,0.000011967381682,0.000000000000000000,0.000000000000000000,0.0000000000000000,0.000000000000000,0.00000103805066156,0.0000011991440030,0.00000000000000000,0.0000000000000000,0.000000000000000,0.0000000000000000,0.0000000000000000,0.00000000000000000,0.0000019703196830,0.0000000000000000,0.00000000000000000,0.00000000000000000,0.000000000000000,0.00000000000000000,0.000000000000000000,0.000000000000000000,0.000012222426208,0.0000000000000000,0.00000000000000000,0.00000000000000000,0.000000000000000,0.0000000000000000,0.00000000000000000,0.00000000000000000,0.00003708043655,0.00001636122881023,0.0000004832800245,0.000000000000000000,0.000000000000000,0.0000000000000000,0.00000000000000000,0.00001557075992335,0.000000000000000,0.0000000000000000,0.00000000000000000,0.000000000000000000,0.0000000000000000,0.0000000000000000,0.0000020761013231,0.00000016109334149,0.0000000000000000,0.0000000000000000,0.000000000000000000,0.00000000000000000,0.00000000000000000,0.0000494843950363,0.00002491321587736,0.00000000000000000,0.000146646079759,0.0000000000000000,0.0000001610933415,0.0000001610933414881,0.0000000000000000,0.0000013347700209,0.000000000000000000,0.000021244293255599,0.00000000000000000,0.00000000000000000,0.00001141855727712,0.000000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.000000000000000000,0.0000142028188880,0.0000107372520441,0.000000000000000000,0.00000000000000000,0.0000214480823684,0.000000000000000,0.00000207610132311,0.00000000000000000,0.00033467097737,0.0000000000000000,0.00000000000000000,0.000000000000000000
384,0.00000000000000000,0.0000000000000000,0.0000250337355033,0.00008333075964,0.00000000000000000,0.000000000000000000,0.0000050640190196,0.000011863395780,0.00000000000000000,0.00000037891686755,0.00000000000000000,0.0000000000000000,0.000000000000000000,0.00000000000000000,0.0000000000000000,0.0000000000000000,0.000000000000000000,0.000000378916867553,0.0000000000000000,0.0000000000000000,0.000000378916867553,0.0000000000000000,0.0000050170346954,0.00000000000000,0.000000000000000000,0.00001039228115561,0.0000067036668649,0.000205121510528,0.000000790138881443,0.00000000000000000,0.0000012404388845,0.000012328583657,0.000000000000000000,0.000000000000000000,0.0000000000000000,0.000000000000000,0.000000000000000000,0.000000000000000000,0.0000000000000000,0.00000000000000000,0.000000000000000000,0.00000037891686755,0.00000000000000000,0.00000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.000000000000000,0.000010230755423921,0.0000000000000000,0.0000000000000000,0.000145713905520,0.000000378916867553,0.000000000000000000,0.00000256089602502,0.000005909495498,0.00000000000000000,0.00000000000000000,0.0000000000000000,0.000253942974128,0.00000037891686755,0.0000000000000000,0.00002968284847592,0.000000000000000,0.000000000000000000,0.000000000000000000,0.0000000000000000,0.000000000000000,0.00000000000000000,0.0000007901388814,0.00000000000000000,0.0000000000000000,0.000000000000000,0.0000000000000000,0.0000000000000000,0.00000000000000000,0.0000096641250098,0.0000000000000000,0.00000113675060266,0.00000000000000000,0.000000000000000,0.00000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000,0.0000000000000000,0.00000000000000000,0.00000000000000000,0.000000000000000,0.0000024392743433,0.00000000000000000,0.00000000000000000,0.00017319702729,0.00003754992994154,0.0000023704166443,0.000000000000000000,0.000000000000000,0.0000000000000000,0.00000000000000000,0.00000000000000000,0.000000000000000,0.0000000000000000,0.00000037891686755,0.000000000000000000,0.0000000000000000,0.0000000000000000,0.0000018945843378,0.00000079013888144,0.0000090530849766,0.0000000000000000,0.000000000000000000,0.00000000000000000,0.00000000000000000,0.0000024084209187,0.00000000000000000,0.00000000000000000,0.000074989452659,0.0000000000000000,0.0000007901388814,0.0000007901388814427,0.0000000000000000,0.0000000000000000,0.000000000000000000,0.000007675252790065,0.00000459181874657,0.00000000000000000,0.00000000000000000,0.000000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.000000000000000000,0.0000093585085703,0.0000000000000000,0.000000000000000000,0.00000000000000000,0.0001802604328180,0.000000000000000,0.00000000000000000,0.00000037891686755,0.00030266371641,0.0000000000000000,0.00000000000000000,0.000000000000000000
385,0.00000058493853556,0.0000000000000000,0.0000880555401939,0.00037887300046,0.00000000000000000,0.000000000000000000,0.0000018744425435,0.000017310975995,0.00000000000000000,0.00000347760526034,0.00000000000000000,0.0000000000000000,0.000000000000000000,0.00000000000000000,0.0000000000000000,0.0000000000000000,0.000000000000000000,0.000000552912582537,0.0000000000000000,0.0000000000000000,0.000000552912582537,0.0000000000000000,0.0000035840189684,0.00000000000000,0.000000000000000000,0.00002694766996996,0.0000000000000000,0.000420281052461,0.000000000000000000,0.00000000000000000,0.0000018100388920,0.000009126830535,0.000000000000000000,0.000000000000000000,0.0000000000000000,0.000000000000000,0.000000000000000000,0.000003195407508293,0.0000000000000000,0.00000676698888293,0.000000584938535561,0.00000055291258254,0.00000000000000000,0.00000000000000000,0.0000000000000000,0.0000000000000000,0.0000012829146633,0.000000000000000,0.000014928639728494,0.0000000000000000,0.0000032489366662,0.000465682462940,0.000000552912582537,0.000000000000000000,0.00000000000000000,0.000008623090438,0.00000058493853556,0.00000175481560668,0.0000000000000000,0.000215844472578,0.00000113785111810,0.0000000000000000,0.00004669509999314,0.000000000000000,0.000006434323891173,0.000000000000000000,0.0000000000000000,0.000000000000000,0.00000000000000000,0.0000000000000000,0.00000000000000000,0.0000000000000000,0.000000000000000,0.0000000000000000,0.0000000000000000,0.00000000000000000,0.0000000000000000,0.0000000000000000,0.00000165873774761,0.00000000000000000,0.000000000000000,0.00000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000,0.0000000000000000,0.00000000000000000,0.00000000000000000,0.000000000000000,0.0000035593703848,0.00000000000000000,0.00000000000000000,0.00018963183762,0.00000327037086864,0.0000011698770711,0.000000000000000000,0.000000000000000,0.0000000000000000,0.00000058493853556,0.00000000000000000,0.000000000000000,0.0000000000000000,0.00000113785111810,0.000000000000000000,0.0000000000000000,0.0000000000000000,0.0000027645629127,0.00000000000000000,0.0000201978702560,0.0000000000000000,0.000000584938535561,0.00000000000000000,0.00000000000000000,0.0000035143493047,0.00000175481560668,0.00000000000000000,0.000009252428413,0.0000000000000000,0.0000000000000000,0.0000000000000000000,0.0000000000000000,0.0000000000000000,0.000000000000000000,0.000007740776155516,0.00001378879258829,0.00000000000000000,0.00000000000000000,0.000000000000000000,0.0000068775839456,0.0000000000000000,0.0000000000000000,0.000000584938535561,0.0000000000000000,0.0000000000000000,0.000000000000000000,0.00000000000000000,0.0002266749851941,0.000000000000000,0.00000000000000000,0.00000113785111810,0.00002599902457,0.0000067931196237,0.00000000000000000,0.000000000000000000
386,0.00000032713470188,0.0000007784103584,0.0000888149350901,0.00029061727925,0.00000000000000000,0.000000000000000000,0.0000010483070706,0.000268081208482,0.00000000000000000,0.00000397090458450,0.00000000000000000,0.0000091052798903,0.000000778410358370,0.00000000000000000,0.0000052358266047,0.0000000000000000,0.000000000000000000,0.000000778410358370,0.0000000000000000,0.0000000000000000,0.000000000000000000,0.0000000000000000,0.0000067276156068,0.00000000000000,0.000000000000000000,0.00002771747929884,0.0000022013867221,0.000172029419973,0.000000000000000000,0.00000000000000000,0.0000000000000000,0.000005104302084,0.000000000000000000,0.000000000000000000,0.0000000000000000,0.000000000000000,0.000000000000000000,0.000001787074400218,0.0000000000000000,0.00012985746647416,0.000000327134701878,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.0000000000000000,0.0000000000000000,0.0000007174871895,0.000000000000000,0.000022573900392738,0.0000000000000000,0.0000039787819805,0.000253778724800,0.000007005693225333,0.000000000000000000,0.00000000000000000,0.000000000000000,0.00000032713470188,0.00000098140410563,0.0000000000000000,0.000213370775933,0.00000032713470188,0.0000000000000000,0.00002794249987058,0.000000000000000,0.000003598481720653,0.000000000000000000,0.0000000000000000,0.000000000000000,0.00000000000000000,0.0000000000000000,0.00000000000000000,0.0000000000000000,0.000000000000000,0.0000000000000000,0.0000000000000000,0.00000000000000000,0.0000000000000000,0.0000000000000000,0.00000000000000000,0.00000000000000000,0.000000000000000,0.00000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000,0.0000000000000000,0.00000000000000000,0.00000000000000000,0.000000000000000,0.0000000000000000,0.00000000000000000,0.00000000000000000,0.00027020874530,0.00000400503118986,0.0000006542694038,0.000000000000000000,0.000000000000000,0.0000000000000000,0.00000032713470188,0.00000000000000000,0.000000000000000,0.0000000000000000,0.00000110554506025,0.000000000000000000,0.0000000000000000,0.0000000000000000,0.0000007784103584,0.00000000000000000,0.0000782990997554,0.0000000000000000,0.000000327134701878,0.00000000000000000,0.00000000000000000,0.0000000000000000,0.00000098140410563,0.00000000000000000,0.000005174544378,0.0000000000000000,0.0000000000000000,0.0000000000000000000,0.0000037393013653,0.0000020018267871,0.000000000000000000,0.000006227282866962,0.00001339729889992,0.00000000000000000,0.00000000000000000,0.000000000000000000,0.0000038463808364,0.0000000000000000,0.0000000000000000,0.000000327134701878,0.0000000000000000,0.0000020129046975,0.000000000000000000,0.00000000000000000,0.0001718345211577,0.000000000000000,0.00000077841035837,0.00000032713470188,0.00001220078946,0.0000037991430344,0.00000000000000000,0.000000778410358370
387,0.00000095602002738,0.0000010690959949,0.0000087156307585,0.00017149091910,0.00000191204005476,0.000000000000000000,0.0000000000000000,0.000038942881079,0.00000000000000000,0.00000033922790249,0.00000527502979095,0.0000013226806682,0.000000113075967495,0.00000000000000000,0.0000007605836081,0.0000000000000000,0.000000000000000000,0.000000113075967495,0.0000000000000000,0.0000000000000000,0.000000000000000000,0.0000000000000000,0.0000453890525326,0.00000000000000,0.000000000000000000,0.00004562164848460,0.0000003197849704,0.000010721488907,0.000000000000000000,0.00000000000000000,0.0000000000000000,0.000000000000000,0.000000000000000000,0.000000000000000000,0.0000024527799839,0.000000000000000,0.000000000000000000,0.000000000000000000,0.0000000000000000,0.00008467357129231,0.000000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.000000000000000,0.000017619503468102,0.0000000000000000,0.0000003140301369,0.000246082104723,0.000001017683707459,0.000000000000000000,0.00000000000000000,0.000000000000000,0.00000000000000000,0.00000191204005476,0.0000000000000000,0.000013459822000,0.00000000000000000,0.0000000000000000,0.00000475479797339,0.000000000000000,0.000000956020027382,0.000000000000000000,0.0001483313152244,0.000000000000000,0.00000000000000000,0.0000000000000000,0.00000000000000000,0.0000000000000000,0.000000000000000,0.0000000000000000,0.0000000000000000,0.00000000000000000,0.0000000000000000,0.0000000000000000,0.00000000000000000,0.00000000000000000,0.000000000000000,0.00000668140524833,0.000000000000000000,0.000001912040054765,0.000000000000000,0.0000000000000000,0.00000000000000000,0.00000000000000000,0.000000000000000,0.0000000000000000,0.00000000000000000,0.00000000000000000,0.00018478992333,0.00000031610188726,0.0000000000000000,0.000000000000000000,0.000000000000000,0.0000000000000000,0.00000000000000000,0.00000000000000000,0.000000000000000,0.0000000000000000,0.00000106909599488,0.000000000000000000,0.0000000000000000,0.0000000000000000,0.0000001130759675,0.00000000000000000,0.0000108064478540,0.0000000000000000,0.000000000000000000,0.00000000000000000,0.00000000000000000,0.0000000000000000,0.00000000000000000,0.00000000000000000,0.000000000000000,0.0000084087609800,0.0000000000000000,0.0000000000000000000,0.0000005431905101,0.0000002907958486,0.000000000000000000,0.000001860627767346,0.00000137028565312,0.00000000000000000,0.00000000000000000,0.000000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.000000000000000000,0.0000000000000000,0.0000027645936710,0.000000000000000000,0.00000000000000000,0.0000249615829493,0.000000000000000,0.00000011307596750,0.00000000000000000,0.00003174163082,0.0000000000000000,0.00000095602002738,0.000000113075967495
388,0.00000486533039418,0.0000042520184066,0.0000094080545322,0.00024905954351,0.00000000000000000,0.000000973066078837,0.0000000000000000,0.000451604343512,0.00000000000000000,0.00000115294312444,0.00000000000000000,0.0000000000000000,0.000001946132157674,0.00000000000000000,0.0000002016513550,0.0000010359194094,0.000000000000000000,0.000000000000000000,0.0000000000000000,0.0000000000000000,0.000000000000000000,0.0000000000000000,0.0000856099486263,0.00000000000000,0.000000000000000000,0.00006576757376290,0.0000002543510216,0.000476691672343,0.000000000000000000,0.00000000000000000,0.0000000000000000,0.000025006020129,0.000000000000000000,0.000000000000000000,0.0000000000000000,0.000000000000000,0.000000000000000000,0.000003287667886325,0.0000000000000000,0.00033875428112993,0.000000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.000000000000000,0.000005854654145026,0.0000000000000000,0.0000348117449865,0.000243040181068,0.000035120317360928,0.000000000000000000,0.00000315377601571,0.000031754064149,0.00000008993852280,0.00000097306607884,0.0000000000000000,0.000011582740794,0.00000000000000000,0.0000000000000000,0.00000000000000000,0.000000000000000,0.000000000000000000,0.000000000000000000,0.0000704555113896,0.000000000000000,0.00000000000000000,0.0000000000000000,0.00000000000000000,0.0000004307606959,0.000000000000000,0.0000000000000000,0.0000000000000000,0.00000000000000000,0.0000000000000000,0.0000000000000000,0.00000097306607884,0.00000000000000000,0.000000000000000,0.00000000000000000,0.000000000000000000,0.000000000000000000,0.000001058972359,0.0000000000000000,0.00000000000000000,0.00000008993852280,0.000000000000000,0.0000000000000000,0.00000008993852280,0.00000008993852280,0.00015845503072,0.00005273472882910,0.0000000899385228,0.000000000000000000,0.000000000000000,0.0000000000000000,0.00000000000000000,0.00000000000000000,0.000000000000000,0.0000000000000000,0.00000000000000000,0.000000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.00000000000000000,0.0000116242514572,0.0000000000000000,0.000000000000000000,0.00000000000000000,0.00000000000000000,0.0000000000000000,0.00000097306607884,0.00000000000000000,0.000007113138332,0.0000002636874820,0.0000000000000000,0.0000000000000000000,0.0000000000000000,0.0000000000000000,0.000000000000000000,0.000000000000000000,0.00002358376438249,0.00000000000000000,0.00000000000000000,0.000000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.000000000000000000,0.0000000000000000,0.0000000000000000,0.000000000000000000,0.00000000000000000,0.0000014181413655,0.000032331482172,0.00000000000000000,0.00000000000000000,0.00000000000000,0.0000028251490855,0.00000000000000000,0.000000089938522804
389,0.00001172563364600,0.0000033015533857,0.0001221607948435,0.00026462883419,0.00000000000000000,0.000000000000000000,0.0000027493853756,0.000158720757509,0.00000000000000000,0.00000265174541873,0.00000000000000000,0.0000033453160800,0.000000000000000000,0.00000000000000000,0.0000029727420469,0.0000086833746020,0.000000000000000000,0.000000000000000000,0.0000000000000000,0.0000000000000000,0.000000285991064537,0.0000002859910645,0.0000582502658416,0.00000000000000,0.000000000000000000,0.00003512249841053,0.0000021320434595,0.000108466903939,0.000000000000000000,0.00000000000000000,0.0000000000000000,0.000153738362578,0.000000000000000000,0.000000000000000000,0.0000000000000000,0.000000000000000,0.000000000000000000,0.000001448597879259,0.0000000000000000,0.00000872154742019,0.000000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.000000000000000,0.000008292796383236,0.0000000000000000,0.0000958767948932,0.000466538793886,0.000007331685064635,0.000000000000000000,0.00000000000000000,0.000016217741739,0.00000075389058029,0.00000057198212907,0.0000000000000000,0.000000000000000,0.00000000000000000,0.0000000000000000,0.00000000000000000,0.000003297107120,0.000000000000000000,0.000000000000000000,0.0000000000000000,0.000000000000000,0.00000228792851629,0.0000000000000000,0.00000000000000000,0.0000036107601156,0.000000000000000,0.0000000000000000,0.0000002859910645,0.00000000000000000,0.0000000000000000,0.0000000000000000,0.00000000000000000,0.00000000000000000,0.000000000000000,0.00000000000000000,0.000000000000000000,0.000000000000000000,0.000008876611063,0.0000000000000000,0.00000000000000000,0.00000075389058029,0.000004447761290,0.0000055231956601,0.00000075389058029,0.00000075389058029,0.00047520330794,0.00005399784313295,0.0000018978548384,0.000000000000000000,0.000000000000000,0.0000000000000000,0.00000000000000000,0.00000000000000000,0.000000000000000,0.0000000000000000,0.00000000000000000,0.000000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.00000000000000000,0.0000000000000000,0.0000000000000000,0.000000571982129073,0.00000000000000000,0.00000000000000000,0.0000009088891540,0.00000000000000000,0.00000000000000000,0.000231526622449,0.0000022103043567,0.0000000000000000,0.0000000000000000000,0.0000054953368315,0.0000000000000000,0.000000000000000000,0.000000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.000000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.000000000000000000,0.0000914575235648,0.0000000000000000,0.000000000000000000,0.00000000000000000,0.0000118872690328,0.000117856521148,0.00000057198212907,0.00000028599106454,0.00000000000000,0.0000000000000000,0.00000028599106454,0.000000753890580294
