Wavelength,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6,Measurement 7,Measurement 8,Measurement 9,Measurement 10,Measurement 11,Measurement 12,Measurement 13,Measurement 14,Measurement 15,Measurement 16,Measurement 17,Measurement 18,Measurement 19,Measurement 20,Measurement 21,Measurement 22,Measurement 23,Measurement 24,Measurement 25,Measurement 26,Measurement 27,Measurement 28,Measurement 29,Measurement 30,Measurement 31,Measurement 32,Measurement 33,Measurement 34,Measurement 35,Measurement 36,Measurement 37,Measurement 38,Measurement 39,Measurement 40,Measurement 41,Measurement 42,Measurement 43,Measurement 44,Measurement 45,Measurement 46,Measurement 47,Measurement 48,Measurement 49,Measurement 50,Measurement 51,Measurement 52,Measurement 53,Measurement 54,Measurement 55,Measurement 56,Measurement 57,Measurement 58,Measurement 59,Measurement 60,Measurement 61,Measurement 62,Measurement 63,Measurement 64,Measurement 65,Measurement 66,Measurement 67,Measurement 68,Measurement 69,Measurement 70,Measurement 71,Measurement 72,Measurement 73,Measurement 74,Measurement 75,Measurement 76,Measurement 77,Measurement 78,Measurement 79,Measurement 80,Measurement 81,Measurement 82,Measurement 83,Measurement 84,Measurement 85,Measurement 86,Measurement 87,Measurement 88,Measurement 89,Measurement 90,Measurement 91,Measurement 92,Measurement 93,Measurement 94,Measurement 95,Measurement 96,Measurement 97,Measurement 98,Measurement 99,Measurement 100,Measurement 101,Measurement 102,Measurement 103,Measurement 104,Measurement 105,Measurement 106,Measurement 107,Measurement 108,Measurement 109,Measurement 110,Measurement 111,Measurement 112,Measurement 113,Measurement 114,Measurement 115,Measurement 116,Measurement 117,Measurement 118,Measurement 119,Measurement 120,Measurement 121,Measurement 122,Measurement 123,Measurement 124,Measurement 125,Measurement 126,Measurement 127,Measurement 128,Measurement 129,Measurement 130,Measurement 131,Measurement 132,Measurement 133,Measurement 134,Measurement 135,Measurement 136,Measurement 137,Measurement 138,Measurement 139,Measurement 140,Measurement 141,Measurement 142,Measurement 143,Measurement 144,Measurement 145,Measurement 146,Measurement 147,Measurement 148,Measurement 149,Measurement 150,Measurement 151,Measurement 152,Measurement 153,Measurement 154,Measurement 155,Measurement 156,Measurement 157,Measurement 158,Measurement 159,Measurement 160,Measurement 161,Measurement 162,Measurement 163,Measurement 164,Measurement 165,Measurement 166
380,0.0000000000000,0.00000000000000,0.00000000000000,0.0000029489900,0.00000000000000,0.0000168784000,0.000103315000,0.000003771010,0.000130492000,0.00025817200,0.000428534000,0.00048863400,0.000217600000,0.000511841000,0.000290066000,0.000000565765000,0.00000000000000,0.00000000000000,0.0000051890700,0.0000000000000,0.000153541000,0.000000000000,0.0000000000000,0.000186961000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.00000000000,0.000000000000,0.0000000000000,0.00000000000000,0.00000000000000,0.0000000000000,0.0000018750000,0.0000000000000,0.0000000000000,0.000000000000,0.000006115050,0.000000000000,0.000021522400,0.00000000000,0.0000000000000,0.00036026600,0.000000000000,0.0000000000000,0.00000000000000,0.00000000000000,0.00003836610000,0.00000000000000,0.0000024299600,0.0000000000000,0.0000034752100,0.0000055154400,0.000010160100,0.000000000000,0.0000000000000,0.00000000000,0.000000000000,0.000000000000,0.00000000000000,0.00000056576500,0.0000000000000,0.00000147450000,0.0000000000000,0.000000000000,0.0000000000000,0.0000000000000,0.0000046492300,0.0001043040000,0.000000000000,0.000000000000,0.0000000000000,0.000000000000,0.000000000000,0.0000000000000,0.00000000000000,0.00000000000000,0.0000022117500,0.0000000000000,0.000001897010,0.0000000000000,0.0000090962200,0.000012304600,0.000000000000,0.000000000000,0.0000000000000,0.000000000000,0.0000000000000,0.000312267000,0.0000000000000,0.0000000000000,0.0000000000000,0.000001474500,0.000000000000,0.0000026819800,0.000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00018544100,0.00000000000,0.00001405090,0.00000000000,0.0000000000000,0.000000000000000,0.0000164072000,0.0000000000000,0.00000000000000,0.000000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000056576500,0.0000000000000,0.0000000000000,0.0000191685000,0.0000000000000,0.0000000000000,0.0000107612000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.000225874000,0.0000000000000,0.00000169729000,0.00000056576500,0.00000000000000,0.0000000000000,0.0000492155000,0.000286962000,0.000000000000,0.000000000000,0.000000000000,0.000021639200,0.00000000000,0.00000000000,0.000000000000,0.000000000000,0.00000000000000,0.0000000000000,0.000000565765,0.000000000000,0.00000000000,0.0000000000,0.00001279060,0.000334461,0.0000000000,0.00000000000,0.000000000,0.0000000000,0.0000801019,0.0000000000,0.0000000000,0.00000000000000
381,0.0000000000000,0.00000000000000,0.00000095937700,0.0000031625100,0.00000940824000,0.0000214044000,0.000078429300,0.000000000000,0.000053180800,0.00027644600,0.000600934000,0.00040489000,0.000482806000,0.000573963000,0.000533825000,0.000000000000000,0.00000000000000,0.00000000000000,0.0000263976000,0.0000000000000,0.000160333000,0.000000000000,0.0000000000000,0.000063470500,0.000000000000,0.000000000000,0.000000000000,0.000036715500,0.00001976870,0.000000000000,0.0000000000000,0.00000000000000,0.00000000000000,0.0000000000000,0.0000007907900,0.0000000000000,0.0000000000000,0.000000000000,0.000010369400,0.000000000000,0.000023080600,0.00000000000,0.0000000000000,0.00015194400,0.000000000000,0.0000000000000,0.00000000000000,0.00000000000000,0.00001720000000,0.00000510624000,0.0000010248500,0.0000000000000,0.0000000000000,0.0000023261700,0.000000000000,0.000000000000,0.0000219411000,0.00000000000,0.000000000000,0.000000000000,0.00000000000000,0.00000000000000,0.0000000000000,0.00000062187700,0.0000000000000,0.000000000000,0.0000050712400,0.0000000000000,0.0000000000000,0.0000093089100,0.000000000000,0.000023294300,0.0000000000000,0.000000000000,0.000000000000,0.0000000000000,0.00000000000000,0.00000000000000,0.0000009328160,0.0000000000000,0.000000000000,0.0000000000000,0.0000038363800,0.000041730200,0.000000000000,0.000000000000,0.0000000000000,0.000000000000,0.0000000000000,0.000122816000,0.0000000000000,0.0000000000000,0.0000000000000,0.000000621877,0.000000000000,0.0000011311400,0.000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000592602,0.00001848150,0.0000000000000,0.000000000000000,0.0000000000000,0.0000000000000,0.00000000000000,0.000000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000191875000,0.0000000000000,0.0000000000000,0.0000282313000,0.0000000000000,0.0000000000000,0.0000115403000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.000298993000,0.0000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.0000086197400,0.0000207569000,0.000233270000,0.000000000000,0.000000000000,0.000000000000,0.000009126460,0.00000000000,0.00000000000,0.000000000000,0.000000000000,0.00000000000000,0.0000000000000,0.000002878130,0.000000000000,0.00000000000,0.0000000000,0.00000539449,0.000389765,0.0000000000,0.00000000000,0.000000000,0.0000000000,0.0000133278,0.0000000000,0.0000000000,0.00000000000000
382,0.0000000000000,0.00000000000000,0.00000006828960,0.0000001365790,0.00000066969000,0.0000520380000,0.000238690000,0.000132226000,0.000371952000,0.00033900200,0.000134015000,0.00048835500,0.000552666000,0.000148463000,0.000270303000,0.000000000000000,0.00000000000000,0.00000000000000,0.0000095239100,0.0000000000000,0.000270368000,0.000000000000,0.0000213314000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000002613460,0.00000140716,0.000239174000,0.0000000000000,0.00000000000000,0.00000000000000,0.0000000000000,0.0000029677800,0.0000000000000,0.0000168291000,0.000000000000,0.000000738107,0.000014922400,0.000000996783,0.00000000000,0.0000000000000,0.00047899900,0.000000000000,0.0000000000000,0.00000000000000,0.00000000000000,0.00000007252590,0.00000036346800,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.000000000000,0.000000000000,0.0000015618000,0.00000000000,0.000000000000,0.000000000000,0.00000000000000,0.00000000000000,0.0000000000000,0.00000000000000,0.0000000000000,0.000000000000,0.0000003609770,0.0000000000000,0.0000000000000,0.0000006626200,0.000000000000,0.000001658120,0.0000000000000,0.000000000000,0.000000000000,0.0000000000000,0.00000000000000,0.00000350080000,0.0000000000000,0.0000000000000,0.000000000000,0.0000112540000,0.0000000000000,0.000011430100,0.000000000000,0.000000000000,0.0000000000000,0.000000000000,0.0000000000000,0.000201681000,0.0000000000000,0.0000000000000,0.0000023338600,0.000000000000,0.000000000000,0.0000000000000,0.000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000131554,0.0000000000000,0.000000000000000,0.0000000000000,0.0000011669300,0.00000000000000,0.000000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000130351000,0.0000000000000,0.0000000000000,0.0000072687400,0.0000000000000,0.0000060163500,0.0000004983920,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000212092000,0.000418626000,0.0000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.0000006135630,0.0002003130000,0.000061124400,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.00000000000,0.00000000000,0.000000000000,0.000000000000,0.00000000000000,0.0000000000000,0.000000204869,0.000003245530,0.00000000000,0.0000000000,0.00012147100,0.000446259,0.0000000000,0.00000000000,0.000000000,0.0000000000,0.0000000000,0.0000539746,0.0000000000,0.00000000000000
383,0.0000000000000,0.00000000000000,0.00000103805000,0.0000000000000,0.00000203595000,0.0001878430000,0.000217092000,0.000182758000,0.000149159000,0.00023222900,0.000240300000,0.00058149500,0.000279976000,0.000460916000,0.000283134000,0.000001038050000,0.00000000000000,0.00000000000000,0.0000027202200,0.0000000000000,0.000015891000,0.000000000000,0.0000014723800,0.000012882900,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.00002138990,0.000640484000,0.0000000000000,0.00000000000000,0.00000016109300,0.0000002055020,0.0000026400100,0.0000000000000,0.0000074852200,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.00000000000,0.0000374410000,0.00000000000,0.000000000000,0.0000000000000,0.00000016109300,0.00000000000000,0.00000085543300,0.00000000000000,0.0000005309600,0.0000000000000,0.0000000000000,0.0000000000000,0.000001446470,0.000000000000,0.0000000000000,0.00000000000,0.000000000000,0.000002308590,0.00000000000000,0.00000000000000,0.0000000000000,0.00000311415000,0.0000000000000,0.000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.000000000000,0.000000000000,0.0000000000000,0.000000000000,0.000000000000,0.0000000000000,0.00000000000000,0.00000000000000,0.0000000000000,0.0000000000000,0.000000000000,0.0000000000000,0.0000000000000,0.000001167850,0.000000000000,0.000000000000,0.0000000000000,0.000000000000,0.0000000000000,0.000000000000,0.0000000000000,0.0000000000000,0.0000010380500,0.000000000000,0.000000000000,0.0000005860280,0.000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00001546560,0.00000000000,0.00000000000,0.00000000000,0.0000000000000,0.000000000000000,0.0000010380500,0.0000000000000,0.00000000000000,0.000000000000,0.00000102784,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000295097,0.00000000000,0.00000000000,0.000000000000,0.00000119914000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000051213900,0.0000000000000,0.0000000000000,0.000174747000,0.0000000000000,0.00000000000000,0.00000207610000,0.00000000000000,0.0000000000000,0.0003290710000,0.000182066000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.00000000000,0.00000000000,0.000000000000,0.000000000000,0.00000103805000,0.0000000000000,0.000002076100,0.000004231210,0.00000649485,0.0000509997,0.00002080400,0.000276842,0.0000000000,0.00000000000,0.000000000,0.0000000000,0.0000513992,0.0005281480,0.0000000000,0.00000000000000
384,0.0000015156700,0.00000000000000,0.00000000000000,0.0000000000000,0.00000371589000,0.0001700690000,0.000287147000,0.000141120000,0.000139525000,0.00018057300,0.000194760000,0.00055459400,0.000486238000,0.000454919000,0.000323005000,0.000000000000000,0.00000000000000,0.00000000000000,0.0000000000000,0.0000000000000,0.000003867090,0.000000000000,0.0000072218200,0.000012559700,0.000000000000,0.000000000000,0.000000000000,0.000007250610,0.00003123160,0.000448154000,0.0000000000000,0.00000000000000,0.00000079013900,0.0000010079600,0.0000000000000,0.0000000000000,0.0000000000000,0.000003326750,0.000000000000,0.000000000000,0.000000000000,0.00000000000,0.0000000000000,0.00000000000,0.000000000000,0.0000000000000,0.00000079013900,0.00000113675000,0.00000419577000,0.00000000000000,0.0000026042800,0.0000000000000,0.0000000000000,0.0000000000000,0.000007094720,0.000000000000,0.0000000000000,0.00000000000,0.000000000000,0.000087345600,0.00000000000000,0.00000037891700,0.0000000000000,0.00000000000000,0.0000000000000,0.000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.000000000000,0.000000000000,0.0000000000000,0.000000000000,0.000000000000,0.0000000000000,0.00000000000000,0.00000000000000,0.0000000000000,0.0000000000000,0.000000000000,0.0000000000000,0.0000000000000,0.000005728130,0.000000000000,0.000000000000,0.0000000000000,0.000000000000,0.0000000000000,0.000000000000,0.0000000000000,0.0000000000000,0.0000003789170,0.000000000000,0.000000000000,0.0000028743800,0.000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.0000000000000,0.000000000000000,0.0000000000000,0.0000000000000,0.00000000000000,0.000000000000,0.00000504140,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00001447410,0.00000000000,0.00000000000,0.000000000000,0.00000116906000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000251197000,0.0000000000000,0.0000000000000,0.000213898000,0.0000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.0000000000000,0.0000675085000,0.000239998000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.00000000000,0.00000000000,0.000000000000,0.000000000000,0.00000037891700,0.0000000000000,0.000001894580,0.000006592730,0.00000427958,0.0001704010,0.00001370820,0.000731698,0.0000100562,0.00000000000,0.000000000,0.0000000000,0.0000338679,0.0000350524,0.0000000000,0.00000000000000
385,0.0000121556000,0.00000000000000,0.00000058493900,0.0000000000000,0.00000542220000,0.0001437720000,0.000256150000,0.000036853500,0.000087463300,0.00011055500,0.000411667000,0.00066074900,0.000485739000,0.000453501000,0.000442750000,0.000000000000000,0.00000058493900,0.00000175482000,0.0000015328400,0.0000000000000,0.000005642830,0.000000000000,0.0000000000000,0.000005940190,0.000000000000,0.000008600770,0.000010012600,0.000010580000,0.00005762600,0.000361154000,0.0000000000000,0.00000000000000,0.00000175482000,0.0000000000000,0.0000014876400,0.0000000000000,0.0000042179000,0.000015125500,0.000000000000,0.000000000000,0.000017076000,0.00000000000,0.0000105489000,0.00000000000,0.000000000000,0.0000000000000,0.00000000000000,0.00000165874000,0.00002671260000,0.00000415108000,0.0000578384000,0.0000000000000,0.0000000000000,0.0000000000000,0.000000000000,0.000000000000,0.0000133777000,0.00000000000,0.000000000000,0.000312114000,0.00000000000000,0.00000055291300,0.0000000000000,0.00000000000000,0.0000000000000,0.000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.000000000000,0.000007101350,0.0000000000000,0.000000000000,0.000000000000,0.0000000000000,0.00000000000000,0.00000000000000,0.0000000000000,0.0000000000000,0.000000000000,0.0000028206100,0.0000036085000,0.000000000000,0.000000000000,0.000000000000,0.0000000000000,0.000000000000,0.0000000000000,0.000000000000,0.0000000000000,0.0000005849390,0.0000011378500,0.000000000000,0.000000000000,0.0000000000000,0.000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00001114810,0.00000000000,0.0000000000000,0.000000000000000,0.0000000000000,0.0000000000000,0.00000000000000,0.000000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000055291300,0.0000011698800,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.000021113100,0.0000000000000,0.00000000000000,0.00000350963000,0.00000000000000,0.0000000000000,0.0000161240000,0.000203392000,0.000000000000,0.000000000000,0.000000000000,0.000051506200,0.00000000000,0.00000000000,0.000000000000,0.000000000000,0.00000055291300,0.0000000000000,0.000002764560,0.000000000000,0.00000000000,0.0002720980,0.00000000000,0.000648281,0.0000146739,0.00000000000,0.000371259,0.0005086420,0.0000000000,0.0000511482,0.0000267462,0.00000000000000
386,0.0000071181100,0.00000000000000,0.00000032713500,0.0000015568200,0.00000610686000,0.0001233700000,0.000163181000,0.000150463000,0.000039465500,0.00020619900,0.000441548000,0.00058264400,0.000502458000,0.000412643000,0.000534900000,0.000000000000000,0.00000032713500,0.00000098140400,0.0000008572600,0.0000000000000,0.000000000000,0.000000000000,0.0000071146200,0.000000000000,0.000000000000,0.000004810100,0.000005599700,0.000000000000,0.00002278070,0.000483478000,0.0000000000000,0.00000000000000,0.00000175981000,0.0000000000000,0.0000008319800,0.0000037930500,0.0000023589200,0.000005744240,0.000008413430,0.000000000000,0.000020912000,0.00000000000,0.0000058996300,0.00000000000,0.000000000000,0.0000000000000,0.00000000000000,0.00000000000000,0.00001907290000,0.00000232154000,0.0000964875000,0.0000000000000,0.0000000000000,0.0000000000000,0.000000000000,0.000000000000,0.0000074816400,0.00000000000,0.000000000000,0.000123669000,0.00000311364000,0.00000000000000,0.0000000000000,0.00000000000000,0.0000000000000,0.000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.000000000000,0.000013421700,0.0000000000000,0.000000000000,0.000011753100,0.0000000000000,0.00000000000000,0.00000000000000,0.0000000000000,0.0000000000000,0.000000000000,0.0000053310100,0.0000020181000,0.000000000000,0.000000000000,0.000000000000,0.0000000000000,0.000000000000,0.0000000000000,0.000000000000,0.0000000000000,0.0000003271350,0.0000003271350,0.000000000000,0.000002993230,0.0000000000000,0.000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00002107000,0.00000000000,0.0000000000000,0.000000000000000,0.0000000000000,0.0000000000000,0.00000000000000,0.000000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000077841000,0.0000006542690,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.000011807800,0.0000000000000,0.00000000000000,0.00000196281000,0.00000000000000,0.0000000000000,0.0000031197300,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000028805500,0.00000000000,0.00000000000,0.000000000000,0.000000000000,0.00000000000000,0.0000000000000,0.000000778410,0.000000000000,0.00000000000,0.0002477210,0.00008102810,0.000458163,0.0000000000,0.00002443220,0.000482106,0.0002844650,0.0000000000,0.0000000000,0.0002641060,0.00000077841000
387,0.0000069182900,0.00000000000000,0.00001434030000,0.0000011821700,0.00011151600000,0.0000965054000,0.000257221000,0.000123812000,0.000211621000,0.00027845600,0.000454474000,0.00051742700,0.000418415000,0.000445300000,0.000735758000,0.000000000000000,0.00000000000000,0.00000000000000,0.0000000000000,0.0000000000000,0.000000000000,0.000000000000,0.0000097714600,0.000020541900,0.000000000000,0.000000000000,0.000000000000,0.000018293500,0.00025842400,0.000271163000,0.0000000000000,0.00000000000000,0.00000011307600,0.0000000000000,0.0000000000000,0.0000005509990,0.0000896183000,0.000008393500,0.000021888400,0.000000000000,0.000085377300,0.00000000000,0.0000000000000,0.00000000000,0.000205596000,0.0000000000000,0.00000000000000,0.00000000000000,0.00000060045200,0.00000000000000,0.0000376766000,0.0000000000000,0.0000000000000,0.0000000000000,0.000000000000,0.000000000000,0.0000000000000,0.00000000000,0.000000000000,0.000001620460,0.00000810046000,0.00000000000000,0.0000000000000,0.00000000000000,0.0000000000000,0.000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.000000000000,0.000001372780,0.0000000000000,0.000000000000,0.000001707320,0.0000000000000,0.00000000000000,0.00000000000000,0.0000000000000,0.0000000000000,0.000000000000,0.0000005452600,0.0000000000000,0.000166337000,0.000000000000,0.000000000000,0.0000000000000,0.000000000000,0.0000000000000,0.000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.000000000000,0.000001660210,0.0000000000000,0.000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000215506,0.00000000000,0.0000000000000,0.000000000000000,0.0000009560200,0.0000000000000,0.00000000000000,0.000000000000,0.00000609979,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000106910000,0.0000000000000,0.0000000000000,0.0000028680600,0.0000000000000,0.0000049289500,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.000000000000,0.0000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.0000000000000,0.0000000000000,0.000013526000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.00000000000,0.00000000000,0.000000000000,0.000000000000,0.00000095602000,0.0000000000000,0.000003937160,0.000007976810,0.00000000000,0.0001086920,0.00032690600,0.000229845,0.0000000000,0.00000354915,0.000781495,0.0001133620,0.0000819563,0.0000000000,0.0002984750,0.00000011307600
388,0.0000046117700,0.00000000000000,0.00003877530000,0.0000000000000,0.00018395300000,0.0001508350000,0.000396436000,0.000113198000,0.000217536000,0.00021891400,0.000437744000,0.00064890400,0.000232146000,0.000967309000,0.000752435000,0.000000000000000,0.00000017987700,0.00000000000000,0.0000000000000,0.0000029340200,0.000000000000,0.000195493000,0.0000008220320,0.000378629000,0.000000000000,0.000001322430,0.000000000000,0.000037239400,0.00012097500,0.000204970000,0.0000000899385,0.00000000000000,0.00000008993850,0.0000004589290,0.0000000000000,0.0000094831500,0.0002272430000,0.000000000000,0.000000000000,0.000000000000,0.000258284000,0.00000000000,0.0000000000000,0.00000000000,0.000344186000,0.0000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.0000035036400,0.0000000000000,0.0000160210000,0.0000000000000,0.000000000000,0.000000000000,0.0000000000000,0.00000000000,0.000001277540,0.000000000000,0.00001185670000,0.00000000000000,0.0000000000000,0.00000000000000,0.0000000000000,0.000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.000000000000,0.000000000000,0.0000000000000,0.000000000000,0.000000000000,0.0000000000000,0.00000000000000,0.00000000000000,0.0000000899385,0.0000000000000,0.000000000000,0.0000000000000,0.0000000000000,0.000180505000,0.000000000000,0.000000000000,0.0000000000000,0.000000000000,0.0000126471000,0.000000000000,0.0000000000000,0.0000000000000,0.0000001798770,0.000000000000,0.000001247250,0.0000035398400,0.000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00001449740,0.00000150323,0.00000000000,0.00000000000,0.0000000000000,0.000000000000000,0.0000000899385,0.0000000000000,0.00000000000000,0.000000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000194613000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000052662200,0.0000000000000,0.0000142033000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.000001623150,0.0000000000000,0.00000000000000,0.00000008993850,0.00001099760000,0.0000047754000,0.0000154386000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.00000000000,0.00000000000,0.000000000000,0.000000000000,0.00000215852000,0.0000000000000,0.000004865330,0.000000000000,0.00012949900,0.0001836990,0.00028939700,0.000550785,0.0000802918,0.00003901070,0.000150503,0.0000533232,0.0005730550,0.0002632300,0.0007133780,0.00000000000000
389,0.0000103210000,0.00000000000000,0.00001507780000,0.0000000000000,0.00006144380000,0.0001600580000,0.000165021000,0.000326971000,0.000224749000,0.00059614800,0.000466048000,0.00067861400,0.000741007000,0.000594202000,0.000664030000,0.000000000000000,0.00000179377000,0.00000171595000,0.0000000000000,0.0000000000000,0.000000000000,0.000242591000,0.0000068905100,0.000237401000,0.000000000000,0.000011085000,0.000000000000,0.000010944900,0.00043604900,0.000140142000,0.0000007538910,0.00000000000000,0.00000075389100,0.0000118732000,0.0000000000000,0.0000000000000,0.0001227880000,0.000000000000,0.000000000000,0.000000000000,0.000022008200,0.00000000000,0.0000000000000,0.00000000000,0.000014738800,0.0000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000202956000,0.0000034274300,0.0000000000000,0.0001342930000,0.0000000000000,0.000002567940,0.000000000000,0.0000000000000,0.00000000000,0.000010708700,0.000000000000,0.00000322373000,0.00000000000000,0.0000000000000,0.00000057198200,0.0000000000000,0.000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.000000000000,0.000000000000,0.0000038558900,0.000000000000,0.000000000000,0.0000000000000,0.00000000000000,0.00000000000000,0.0000016118600,0.0000000000000,0.000001917860,0.0000013790700,0.0000000000000,0.000153030000,0.000000000000,0.000000000000,0.0000000000000,0.000000000000,0.0000000000000,0.000000000000,0.0000000000000,0.0000000000000,0.0000017937700,0.000000000000,0.000001099730,0.0000000000000,0.000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00001260050,0.00000000000,0.00000000000,0.0000000000000,0.000000000000000,0.0000007538910,0.0000000000000,0.00000032700800,0.000000000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.000000000000,0.00000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000020872200,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.000039412500,0.0000000000000,0.00000000000000,0.00000075389100,0.00000646454000,0.0000033867500,0.0001539570000,0.000008092560,0.000000000000,0.000006300750,0.000000000000,0.000000000000,0.00000000000,0.00000000000,0.000000000000,0.000000000000,0.00002066730000,0.0000000000000,0.000000000000,0.000000000000,0.00010814000,0.0002457960,0.00057866100,0.000285860,0.0004146620,0.00018768200,0.000418912,0.0005260990,0.0006753030,0.0008693660,0.0012422200,0.00000000000000
