channel,sample,time_sec,mean_trace,sd,participant_id
2,1482,1.5703125,263.5986581008658,151.2297659731345,Group average
2,1483,1.578125,264.731712935548,151.8374827293938,Group average
2,1484,1.5859375,265.8736302996192,152.4497590569309,Group average
2,1485,1.59375,267.02458482979426,153.06693650540336,Group average
2,1486,1.6015625,268.1847540660666,153.6893703469225,Group average
2,1487,1.609375,269.3543184062049,154.31743025613574,Group average
2,1488,1.6171875,270.5334610573812,154.95150101068452,Group average
2,1489,1.625,271.7223679844692,155.5919832102184,Group average
2,1490,1.6328125,272.9212278554954,156.2392940140545,Group average
2,1491,1.640625,274.1302319835527,156.89386789442457,Group average
2,1492,1.6484375,275.349574264967,157.55615740321562,Group average
2,1493,1.65625,276.5794511141819,158.22663395004386,Group average
2,1494,1.6640625,277.8200613952972,158.9057885899025,Group average
2,1495,1.671875,279.07160634973036,159.59413281780365,Group average
2,1496,1.6796875,280.3342895207382,160.2921993687194,Group average
2,1497,1.6875,281.60831667386236,161.00054301762756,Group average
2,1498,1.6953125,282.89389571333095,161.7197413766489,Group average
2,1499,1.703125,284.19123659535364,162.4503956876698,Group average
2,1500,1.7109375,285.500551237192,163.19313160408439,Group average
2,1501,1.71875,286.8220534221623,163.94859995844726,Group average
2,1502,1.7265625,288.15595870047326,164.71747751186751,Group average
2,1503,1.734375,289.50248428642647,165.50046768153877,Group average
2,1504,1.7421875,290.86184895135995,166.29830123951,Group average
2,1505,1.75,292.2342729116513,167.11173697721318,Group average
2,1506,1.7578125,293.619977712958,167.9415623320465,Group average
2,1507,1.765625,295.0191861100958,168.78859396911204,Group average
2,1508,1.7734375,296.43212194302976,169.65367831439312,Group average
2,1509,1.78125,297.8590100085569,170.53769203223186,Group average
2,1510,1.7890625,299.3000759273492,171.44154243971295,Group average
2,1511,1.796875,300.75554600599116,172.36616785215634,Group average
2,1512,1.8046875,302.2256470951006,173.31253785485825,Group average
2,1513,1.8125,303.71060644301457,174.2816534935716,Group average
2,1514,1.8203125,305.2106515453331,175.2745473785496,Group average
2,1515,1.828125,306.7260099897383,176.29228369484895,Group average
2,1516,1.8359375,308.25690929607185,177.33595811265508,Group average
2,1517,1.84375,309.80357675236894,178.40669759302776,Group average
2,1518,1.8515625,311.3662392463796,179.50566008339285,Group average
2,1519,1.859375,312.9451230929249,180.6340340968452,Group average
2,1520,1.8671875,314.5404538570075,181.79303817063604,Group average
2,1521,1.875,316.1524561716402,182.9839201982551,Group average
2,1522,1.8828125,317.7813535517732,184.20795663285085,Group average
2,1523,1.890625,319.4273682040785,185.46645155825598,Group average
2,1524,1.8984375,321.0907208327345,186.76073562587274,Group average
2,1525,1.90625,322.77163044098893,188.09216485548762,Group average
2,1526,1.9140625,324.4703141286176,189.46211929899528,Group average
2,1527,1.921875,326.18698688493515,190.87200156530218,Group average
2,1528,1.9296875,327.92186137847625,192.32323521004824,Group average
2,1529,1.9375,329.6751477429389,193.81726299153314,Group average
2,1530,1.9453125,331.44705335966665,195.35554499494137,Group average
2,1531,1.953125,333.2377826364442,196.93955662928957,Group average
2,1532,1.9609375,335.0475367832421,198.57078650291703,Group average
2,1533,1.96875,336.8765135853278,200.25073418338627,Group average
2,1534,1.9765625,338.72490717268175,201.98090784765319,Group average
2,1535,1.984375,340.59290778712807,203.76282183126264,Group average
2,1536,1.9921875,342.48070154674514,205.59799408507843,Group average
2,1537,2,344.3884702081226,207.48794355048668,Group average
2,1538,2.0078125,346.31639092625267,209.43418746250373,Group average
2,1539,2.015625,348.264636012582,211.43823859339074,Group average
2,1540,2.0234375,350.23337269135857,213.50160244821492,Group average
2,1541,2.03125,352.2227628543353,215.62577442387087,Group average
2,1542,2.0390625,354.2329628147356,217.81223694594388,Group average
2,1543,2.046875,356.26412306076605,220.06245659681886,Group average
2,1544,2.0546875,358.3163880087139,222.3778812477228,Group average
2,1545,2.0625,360.38989575573004,224.75993720703343,Group average
2,1546,2.0703125,362.4847778324902,227.2100263980725,Group average
2,1547,2.078125,364.60115895601626,229.72952357946488,Group average
2,1548,2.0859375,366.7391567835287,232.31977362040732,Group average
2,1549,2.09375,368.89888166744356,234.98208884158677,Group average
2,1550,2.1015625,371.0804364117868,237.71774643359575,Group average
2,1551,2.109375,373.283916029863,240.52798596152235,Group average
2,1552,2.1171875,375.5094075041653,243.414006965708,Group average
2,1553,2.125,377.75698954851856,246.3769666682442,Group average
2,1554,2.1328125,380.02673237306686,249.4179777917976,Group average
2,1555,2.140625,382.3186974521115,252.5381064961373,Group average
2,1556,2.1484375,384.6329372954617,255.7383704381879,Group average
2,1557,2.15625,386.96949522361496,259.0197369598612,Group average
2,1558,2.1640625,389.32840514653697,262.3831214058542,Group average
2,1559,2.171875,391.70969134658566,265.829385573208,Group average
2,1560,2.1796875,394.11336826552025,269.3593362925779,Group average
2,1561,2.1875,396.5394402970529,272.9737241437738,Group average
2,1562,2.1953125,398.9879015841392,276.6732423024203,Group average
2,1563,2.203125,401.45873582154553,280.45852551678536,Group average
2,1564,2.2109375,403.9519160640478,284.3301492110735,Group average
2,1565,2.21875,406.46740454038763,288.2886287114743,Group average
2,1566,2.2265625,409.0051524734276,292.3344185927108,Group average
2,1567,2.234375,411.56509990712703,296.46791214034755,Group average
2,1568,2.2421875,414.14717553974384,300.6894409217023,Group average
2,1569,2.25,416.7512965639996,304.99927446195915,Group average
2,1570,2.2578125,419.37736851459005,309.39762001957735,Group average
2,1571,2.265625,422.0252851236133,313.8846224560586,Group average
2,1572,2.2734375,424.6949281829509,318.4603641928179,Group average
2,1573,2.28125,427.38616741405394,323.12486524886265,Group average
2,1574,2.2890625,430.0988603461288,327.8780833552014,Group average
2,1575,2.296875,432.832852201816,332.7199141387761,Group average
2,1576,2.3046875,435.58797579145266,337.65019137144566,Group average
2,1577,2.3125,438.3640514159412,342.66868727950146,Group average
2,1578,2.3203125,441.16088677936034,347.7751129106789,Group average
2,1579,2.328125,443.9782769099769,352.96911854977503,Group average
2,1580,2.3359375,446.8160040907832,358.250294179747,Group average
2,1581,2.34375,449.67383779956293,363.6181699858296,Group average
2,1582,2.3515625,452.5515346581936,369.0722168962643,Group average
2,1583,2.359375,455.4488383923029,374.61184715883525,Group average
2,1584,2.3671875,458.365479801404,380.2364149489556,Group average
2,1585,2.375,461.3011767389174,385.9452170060409,Group average
2,1586,2.3828125,464.25563410321143,391.7374932970152,Group average
2,1587,2.390625,467.228543839451,397.6124277033837,Group average
2,1588,2.3984375,470.21958495128854,403.5691487283094,Group average
2,1589,2.40625,473.2284235249576,409.606730227006,Group average
2,1590,2.4140625,476.2547127645061,415.7241921566816,Group average
2,1591,2.421875,479.29809303811555,421.9205013444068,Group average
2,1592,2.4296875,482.3581919367454,428.19457227430513,Group average
2,1593,2.4375,485.4346243441352,434.5452678901911,Group average
2,1594,2.4453125,488.52699251754774,440.97140041015564,Group average
2,1595,2.453125,491.63488618069437,447.47173215825103,Group average
2,1596,2.4609375,494.75788262886107,454.0449764131851,Group average
2,1597,2.46875,497.89554684631094,460.68979827230885,Group average
2,1598,2.4765625,501.04743163607156,467.4048155318468,Group average
2,1599,2.484375,504.2130777610458,474.18859958028827,Group average
2,1600,2.4921875,507.3920140962273,481.03967630499506,Group average
2,1601,2.5,510.58375779344203,487.95652701733826,Group average
2,1602,2.5078125,513.7878144576816,494.9375893927648,Group average
2,1603,2.515625,517.0036783360248,501.9812584284574,Group average
2,1604,2.5234375,520.2308325175218,509.08588741523874,Group average
2,1605,2.53125,523.4687491445225,516.2497889254872,Group average
2,1606,2.5390625,526.7168896362098,523.4712358198833,Group average
2,1607,2.546875,529.9747049236215,530.7484622729521,Group average
2,1608,2.5546875,533.2416356953544,538.0796648153545,Group average
2,1609,2.5625,536.5171126533088,545.463003388955,Group average
2,1610,2.5703125,539.800556780805,552.8966024239778,Group average
2,1611,2.578125,543.0913796196934,560.3785519305933,Group average
2,1612,2.5859375,546.388983557427,567.9069086072166,Group average
2,1613,2.59375,549.692762125933,575.4796969712776,Group average
2,1614,2.6015625,553.0021003101647,583.0949105080965,Group average
2,1615,2.609375,556.3163748648378,590.7505128322867,Group average
2,1616,2.6171875,559.6349546414866,598.4444388681593,Group average
2,1617,2.625,562.9572009241044,606.174596048349,Group average
2,1618,2.6328125,566.2824677721552,613.938865523373,Group average
2,1619,2.640625,569.6101023721359,621.7351033897721,Group average
2,1620,2.6484375,572.9394453988341,629.5611419392525,Group average
2,1621,2.65625,576.2698313838406,637.4147909209529,Group average
2,1622,2.6640625,579.6005890892491,645.2938388114678,Group average
2,1623,2.671875,582.9310418879247,653.1960540987554,Group average
2,1624,2.6796875,586.2605081515196,661.119186582667,Group average
2,1625,2.6875,589.5883016439897,669.0609686865967,Group average
2,1626,2.6953125,592.9137319195826,677.0191167758315,Group average
2,1627,2.703125,596.2361047262235,684.991332488117,Group average
2,1628,2.7109375,599.5547224137981,692.9753040727124,Group average
2,1629,2.71875,602.868884345549,700.968707732736,Group average
2,1630,2.7265625,606.1778873135285,708.9692089756667,Group average
2,1631,2.734375,609.4810259553474,716.9744639625783,Group average
2,1632,2.7421875,612.7775931737352,724.9821208628183,Group average
2,1633,2.75,616.0668805579649,732.9898212081474,Group average
2,1634,2.7578125,619.3481788058764,740.9952012462794,Group average
2,1635,2.765625,622.620778148181,748.9958932980245,Group average
2,1636,2.7734375,625.8839687720064,756.9895271073274,Group average
2,1637,2.78125,629.1370412441294,764.9737311873974,Group average
2,1638,2.7890625,632.3792869336669,772.9461341601906,Group average
2,1639,2.796875,635.6099984321968,780.904366082229,Group average
2,1640,2.8046875,638.8284699705542,788.8460597593759,Group average
2,1641,2.8125,642.0339978350441,796.7688520554171,Group average
2,1642,2.8203125,645.225880780923,804.6703851873598,Group average
2,1643,2.828125,648.4034204422371,812.5483080053226,Group average
2,1644,2.8359375,651.5659217377075,820.4002772579804,Group average
2,1645,2.84375,654.7126932698886,828.223958831779,Group average
2,1646,2.8515625,657.8430477191148,836.0170289716626,Group average
2,1647,2.859375,660.956302231988,843.7771754799634,Group average
2,1648,2.8671875,664.0517788039662,851.5020988951807,Group average
2,1649,2.875,667.1288046557341,859.1895136452246,Group average
2,1650,2.8828125,670.1867126012949,866.8371491706075,Group average
2,1651,2.890625,673.2248414085028,874.4427510194515,Group average
2,1652,2.8984375,676.2425361523098,882.0040819166992,Group average
2,1653,2.90625,679.2391485571126,889.5189227940617,Group average
2,1654,2.9140625,682.2140373285415,896.9850737823143,Group average
2,1655,2.921875,685.1665684739471,904.4003551604043,Group average
2,1656,2.9296875,688.0961156104036,911.7626082601003,Group average
2,1657,2.9375,691.0020602638104,919.069696337982,Group average
2,1658,2.9453125,693.8837921565332,926.3195054086896,Group average
2,1659,2.953125,696.7407094822424,933.5099450322485,Group average
2,1660,2.9609375,699.5722191697567,940.6389490613914,Group average
2,1661,2.96875,702.3777371336616,947.7044763467301,Group average
2,1662,2.9765625,705.1566885139118,954.7045114005799,Group average
2,1663,2.984375,707.908507906078,961.6370650274808,Group average
2,1664,2.9921875,710.6326395791543,968.5001749136292,Group average
2,1665,3,713.3285376820404,975.2919061783421,Group average
2,1666,3.0078125,715.9956664407988,982.010351893363,Group average
2,1667,3.015625,718.6335003451684,988.6536335678843,Group average
2,1668,3.0234375,721.2415243263692,995.2199016085557,Group average
2,1669,3.03125,723.819233925358,1001.7073357480559,Group average
2,1670,3.0390625,726.3661354520921,1008.1141454460392,Group average
2,1671,3.046875,728.8817461360463,1014.4385702638829,Group average
2,1672,3.0546875,731.3655942701079,1020.6788802187625,Group average
2,1673,3.0625,733.8172193463813,1026.8333761142528,Group average
2,1674,3.0703125,736.2361721844443,1032.9003898544568,Group average
2,1675,3.078125,738.6220150535854,1038.8782847429245,Group average
2,1676,3.0859375,740.9743217902748,1044.765455768828,Group average
2,1677,3.09375,743.2926779085433,1050.560329877416,Group average
2,1678,3.1015625,745.576680703356,1056.261366222695,Group average
2,1679,3.109375,747.8259393483538,1061.867056405108,Group average
2,1680,3.1171875,750.0400749911635,1067.3759247126452,Group average
2,1681,3.125,752.218720841105,1072.7865283415733,Group average
2,1682,3.1328125,754.36152225444,1078.0974576184994,Group average
2,1683,3.140625,756.4681368146261,1083.3073362154373,Group average
2,1684,3.1484375,758.5382344066751,1088.4148213514109,Group average
2,1685,3.15625,760.5714972901152,1093.4186040027482,Group average
2,1686,3.1640625,762.5676201667908,1098.3174091054268,Group average
2,1687,3.171875,764.5263102453126,1103.10999575416,Group average
2,1688,3.1796875,766.4472873031348,1107.795157407246,Group average
2,1689,3.1875,768.3302837485369,1112.3717221021063,Group average
2,1690,3.1953125,770.1750446804261,1116.838552673728,Group average
2,1691,3.203125,771.9813279424325,1121.1945469635298,Group average
2,1692,3.2109375,773.7489041755848,1125.4386380377703,Group average
2,1693,3.21875,775.4775568685411,1129.5697944115254,Group average
2,1694,3.2265625,777.1670824074287,1133.5870202849858,Group average
2,1695,3.234375,778.8172901234796,1137.4893557818573,Group average
2,1696,3.2421875,780.4280023372332,1141.2758771877484,Group average
2,1697,3.25,781.999054400893,1144.9456971973223,Group average
2,1698,3.2578125,783.5302947409616,1148.4979651767492,Group average
2,1699,3.265625,785.0215848990914,1151.9318674333529,Group average
2,1700,3.2734375,786.4727995730798,1155.246627495495,Group average
2,1701,3.28125,787.883826656527,1158.4415064010843,Group average
2,1702,3.2890625,789.2545672755404,1161.5158029892937,Group average
2,1703,3.296875,790.5849358245234,1164.4688542000424,Group average
2,1704,3.3046875,791.8748600010406,1167.3000353845202,Group average
2,1705,3.3125,793.1242808388373,1170.0087606206962,Group average
2,1706,3.3203125,794.3331527409766,1172.594483042849,Group average
2,1707,3.328125,795.5014435124391,1175.0566951805783,Group average
2,1708,3.3359375,796.6291343899219,1177.394929299854,Group average
2,1709,3.34375,797.7162200696752,1179.60875774917,Group average
2,1710,3.3515625,798.7627087322321,1181.697793302524,Group average
2,1711,3.359375,799.7686220664415,1183.6616895149507,Group average
2,1712,3.3671875,800.7339952939426,1185.5001410864056,Group average
2,1713,3.375,801.6588771911057,1187.2128842288175,Group average
2,1714,3.3828125,802.5433301051083,1188.7996970253728,Group average
2,1715,3.390625,803.3874299690715,1190.2603997948243,Group average
2,1716,3.3984375,804.1912663155501,1191.5948554561064,Group average
2,1717,3.40625,804.954942286242,1192.8029698917667,Group average
2,1718,3.4140625,805.6785746381242,1193.8846923077822,Group average
2,1719,3.421875,806.3622937479774,1194.8400155955196,Group average
2,1720,3.4296875,807.0062436102331,1195.6689766772315,Group average
2,1721,3.4375,807.6105818288432,1196.3716568362208,Group average
2,1722,3.4453125,808.1754796067501,1196.9481820460715,Group average
2,1723,3.453125,808.7011217303262,1197.3987232905533,Group average
2,1724,3.4609375,809.1877065470982,1197.7234968640596,Group average
2,1725,3.46875,809.6354459387478,1197.92276466357,Group average
2,1726,3.4765625,810.0445652883034,1197.9968344637593,Group average
2,1727,3.484375,810.4153034411332,1197.9460601729759,Group average
2,1728,3.4921875,810.7479126582965,1197.7708420658662,Group average
2,1729,3.5,811.0426585621288,1197.471626991177,Group average
2,1730,3.5078125,811.2998200737768,1197.0489085523266,Group average
2,1731,3.515625,811.5196893439565,1196.5032272664437,Group average
2,1732,3.5234375,811.7025716736811,1195.835170690119,Group average
2,1733,3.53125,811.8487854253076,1195.0453735129804,Group average
2,1734,3.5390625,811.9586619248116,1194.1345176154416,Group average
2,1735,3.546875,812.0325453549633,1193.1033320906886,Group average
2,1736,3.5546875,812.0707926367742,1191.9525932272422,Group average
2,1737,3.5625,812.0737733014172,1190.6831244578457,Group average
2,1738,3.5703125,812.0418693480758,1189.2957962506805,Group average
2,1739,3.578125,811.9754750913627,1187.7915259593124,Group average
2,1740,3.5859375,811.8749969984615,1186.1712776319362,Group average
2,1741,3.59375,811.7408535146644,1184.436061776107,Group average
2,1742,3.6015625,811.5734748754953,1182.5869350703945,Group average
2,1743,3.609375,811.3733029078295,1180.6250000288524,Group average
2,1744,3.6171875,811.1407908196318,1178.551404621239,Group average
2,1745,3.625,810.8764029816466,1176.3673418590176,Group average
2,1746,3.6328125,810.5806146965126,1174.0740493289263,Group average
2,1747,3.640625,810.2539119570472,1171.6728086824257,Group average
2,1748,3.6484375,809.8967911937857,1169.1649450797188,Group average
2,1749,3.65625,809.5097590135746,1166.5518265925282,Group average
2,1750,3.6640625,809.0933319289653,1163.8348635658886,Group average
2,1751,3.671875,808.648036076801,1161.0155079361334,Group average
2,1752,3.6796875,808.1744069302962,1158.0952525163345,Group average
2,1753,3.6875,807.6729890021116,1155.075630244278,Group average
2,1754,3.6953125,807.1443355383585,1151.9582133859885,Group average
2,1755,3.703125,806.5890082046114,1148.7446127001097,Group average
2,1756,3.7109375,806.0075767667006,1145.4364765787977,Group average
2,1757,3.71875,805.4006187656264,1142.0354901585167,Group average
2,1758,3.7265625,804.768719183713,1138.5433743898088,Group average
2,1759,3.734375,804.1124701049927,1134.9618850794805,Group average
2,1760,3.7421875,803.4324703722299,1131.2928119108872,Group average
2,1761,3.75,802.7293252370115,1127.5379774285814,Group average
2,1762,3.7578125,802.0036460050637,1123.6992359980695,Group average
2,1763,3.765625,801.2560496779415,1119.7784727441958,Group average
2,1764,3.7734375,800.4871585892504,1115.7776024591817,Group average
2,1765,3.78125,799.6976000410075,1111.6985684996275,Group average
2,1766,3.7890625,798.8880059359567,1107.5433416595667,Group average
2,1767,3.796875,798.0590124058479,1103.3139190213885,Group average
2,1768,3.8046875,797.2112594370753,1099.012322788084,Group average
2,1769,3.8125,796.3453904952496,1094.6405990968385,Group average
2,1770,3.8203125,795.4620521479196,1090.200816819153,Group average
2,1771,3.828125,794.5618936873246,1085.6950663496139,Group average
2,1772,3.8359375,793.6455667511336,1081.1254583767675,Group average
2,1773,3.84375,792.7137249431665,1076.4941226402545,Group average
2,1774,3.8515625,791.767023454745,1071.8032066783323,Group average
2,1775,3.859375,790.8061186862577,1067.0548745649164,Group average
2,1776,3.8671875,789.8316678685569,1062.251305635007,Group average
2,1777,3.875,788.8443286852535,1057.394693198314,Group average
2,1778,3.8828125,787.8447588980018,1052.4872432511006,Group average
2,1779,3.890625,786.8336159735275,1047.5311731794013,Group average
2,1780,3.8984375,785.8115567116863,1042.5287104542392,Group average
2,1781,3.90625,784.7792368751909,1037.4820913192364,Group average
2,1782,3.9140625,783.7373108216667,1032.3935594723703,Group average
2,1783,3.921875,782.6864311396826,1027.2653647486,Group average
2,1784,3.9296875,781.6272482889577,1022.0997618015463,Group average
2,1785,3.9375,780.5604102436705,1016.8990087819935,Group average
2,1786,3.9453125,779.4865621390483,1011.6653660105317,Group average
2,1787,3.953125,778.4063459219682,1006.4010946501284,Group average
2,1788,3.9609375,777.3204000046477,1001.1084553722474,Group average
2,1789,3.96875,776.229358921462,995.7897070210303,Group average
2,1790,3.9765625,775.1338529925076,990.4471052874804,Group average
2,1791,3.984375,774.0345079909937,985.082901378292,Group average
2,1792,3.9921875,772.9319448150937,979.6993406856975,Group average
2,1793,4,771.8267791650608,974.2986614590814,Group average
2,1794,4.0078125,770.7196212239584,968.8830934761322,Group average
2,1795,4.015625,769.6110753428468,963.4548567152132,Group average
2,1796,4.0234375,768.5017397326013,958.0161600323208,Group average
2,1797,4.03125,767.3922061602032,952.569199837735,Group average
2,1798,4.0390625,766.2830596505759,947.1161587793193,Group average
2,1799,4.046875,765.1748781934597,941.6592044297302,Group average
2,1800,4.0546875,764.0682324565902,936.2004879815639,Group average
2,1801,4.0625,762.9636855037895,930.7421429440667,Group average
2,1802,4.0703125,761.8617925197618,925.2862838466875,Group average
2,1803,4.078125,760.7631005405522,919.8350049501524,Group average
2,1804,4.0859375,759.6681481886538,914.3903789654015,Group average
2,1805,4.09375,758.577465414307,908.9544557805926,Group average
2,1806,4.1015625,757.4915732425023,903.5292611940578,Group average
2,1807,4.109375,756.4109835271616,898.1167956629213,Group average
2,1808,4.1171875,755.3361987115215,892.7190330612972,Group average
2,1809,4.125,754.2677115948146,887.3379194520674,Group average
2,1810,4.1328125,753.2060051037699,881.9753718682174,Group average
2,1811,4.140625,752.1515520709223,876.6332771082991,Group average
2,1812,4.1484375,751.1048150194763,871.3134905460172,Group average
2,1813,4.15625,750.0662459556147,866.0178349595461,Group average
2,1814,4.1640625,749.0362861658915,860.7480993735276,Group average
2,1815,4.171875,748.0153660213944,855.5060379185028,Group average
2,1816,4.1796875,747.0039047894769,850.2933687118895,Group average
2,1817,4.1875,746.0023104537202,845.1117727644596,Group average
2,1818,4.1953125,745.010979539031,839.9628929062169,Group average
2,1819,4.203125,744.0302969443527,834.8483327360183,Group average
2,1820,4.2109375,743.060635782661,829.7696555973705,Group average
2,1821,4.21875,742.1023572278237,824.7283835801543,Group average
2,1822,4.2265625,741.1558103678775,819.7259965459538,Group average
2,1823,4.234375,740.2213320661745,814.7639311852347,Group average
2,1824,4.2421875,739.2992468293967,809.8435801047166,Group average
2,1825,4.25,738.3898666828821,804.966290945368,Group average
2,1826,4.2578125,737.493491053522,800.1333655350397,Group average
2,1827,4.265625,736.6104066598107,795.3460590766872,Group average
2,1828,4.2734375,735.7408874095917,790.6055793747988,Group average
2,1829,4.28125,734.885194305212,785.9130860977226,Group average
2,1830,4.2890625,734.0435753569408,781.2696900797081,Group average
2,1831,4.296875,733.2162655039973,776.6764526673369,Group average
2,1832,4.3046875,732.4034865428661,772.1343851061898,Group average
2,1833,4.3125,731.6054470634857,767.6444479702334,Group average
2,1834,4.3203125,730.8223423925696,763.2075506348596,Group average
2,1835,4.328125,730.0543545438431,758.8245507943957,Group average
2,1836,4.3359375,729.3016521764523,754.4962540269579,Group average
2,1837,4.34375,728.5643905631393,750.2234134117055,Group average
2,1838,4.3515625,727.8427115659998,746.0067291985546,Group average
2,1839,4.359375,727.1367436204185,741.8468485287935,Group average
2,1840,4.3671875,726.446601726783,737.744365205723,Group average
2,1841,4.375,725.7723874507323,733.6998195210352,Group average
2,1842,4.3828125,725.1141889317195,729.7136981356766,Group average
2,1843,4.390625,724.4720808993367,725.7864340160911,Group average
2,1844,4.3984375,723.846124696874,721.9184064241753,Group average
2,1845,4.40625,723.2363683149902,718.1099409679006,Group average
2,1846,4.4140625,722.6428464342307,714.3613097070529,Group average
2,1847,4.421875,722.0655804747557,710.6727313148131,Group average
2,1848,4.4296875,721.5045786543842,707.044371298323,Group average
2,1849,4.4375,720.9598360542738,703.4763422756154,Group average
2,1850,4.4453125,720.4313346929905,699.9687043103685,Group average
2,1851,4.453125,719.9190436093601,696.5214653047141,Group average
2,1852,4.4609375,719.4229189536743,693.1345814498338,Group average
2,1853,4.46875,718.9429040872744,689.8079577333809,Group average
2,1854,4.4765625,718.4789296906747,686.5414485028247,Group average
2,1855,4.484375,718.0309138800928,683.3348580836598,Group average
2,1856,4.4921875,717.5987623308014,680.1879414479198,Group average
2,1857,4.5,717.1823684093265,677.1004049381535,Group average
2,1858,4.5078125,716.7816133131311,674.0719070417701,Group average
2,1859,4.515625,716.3963662190247,671.1020592148318,Group average
2,1860,4.5234375,716.0264844393371,668.1904267544418,Group average
2,1861,4.53125,715.6718135858208,665.3365297186964,Group average
2,1862,4.5390625,715.3321877416229,662.5398438914171,Group average
2,1863,4.546875,715.0074296404216,659.7998017871791,Group average
2,1864,4.5546875,714.6973508526154,657.115793697953,Group average
2,1865,4.5625,714.4017519796795,654.4871687790697,Group average
2,1866,4.5703125,714.120422856201,651.9132361731657,Group average
2,1867,4.578125,713.8531427585439,649.393266165953,Group average
2,1868,4.5859375,713.5996806211629,646.9264913761106,Group average
2,1869,4.59375,713.3597952588856,644.5121079722105,Group average
2,1870,4.6015625,713.1332355962735,642.1492769170198,Group average
2,1871,4.609375,712.9197409035257,639.8371252355804,Group average
2,1872,4.6171875,712.7190410388066,637.5747473061796,Group average
2,1873,4.625,712.5308566966082,635.3612061701716,Group average
2,1874,4.6328125,712.3548996610386,633.1955348575273,Group average
2,1875,4.640625,712.1908730650978,631.0767377278465,Group average
2,1876,4.6484375,712.0384716567821,629.0037918279077,Group average
2,1877,4.65625,711.8973820708904,626.9756482602298,Group average
2,1878,4.6640625,711.7672831057641,624.9912335563229,Group average
2,1879,4.671875,711.6478460044757,623.0494510557236,Group average
2,1880,4.6796875,711.538734741755,621.1491822924165,Group average
2,1881,4.6875,711.4396063152186,619.289288381185,Group average
2,1882,4.6953125,711.3501110410981,617.4686114041325,Group average
2,1883,4.703125,711.2698928527833,615.685975794904,Group average
2,1884,4.7109375,711.1985896043616,613.9401897207651,Group average
2,1885,4.71875,711.1358333780321,612.2300464600701,Group average
2,1886,4.7265625,711.0812507938007,610.554325772407,Group average
2,1887,4.734375,711.0344633228086,608.9117952619158,Group average
2,1888,4.7421875,710.9950876041454,607.3012117313217,Group average
2,1889,4.75,710.9627357642578,605.7213225243255,Group average
2,1890,4.7578125,710.9370157383057,604.1708668561811,Group average
2,1891,4.765625,710.9175315936933,602.6485771318256,Group average
2,1892,4.7734375,710.9038838548169,601.1531802471568,Group average
2,1893,4.78125,710.8956698297625,599.6833988761441,Group average
2,1894,4.7890625,710.8924839393733,598.2379527443699,Group average
2,1895,4.796875,710.8939180467785,596.8155598839313,Group average
2,1896,4.8046875,710.8995617869222,595.4149378698759,Group average
2,1897,4.8125,710.9090028963815,594.0348050396569,Group average
2,1898,4.8203125,710.9218275429754,592.6738816912163,Group average
2,1899,4.828125,710.9376206550997,591.3308912601786,Group average
2,1900,4.8359375,710.9559662511066,590.0045614800449,Group average
2,1901,4.84375,710.9764477680809,588.6936255227195,Group average
2,1902,4.8515625,710.9986483890643,587.3968231189784,Group average
2,1903,4.859375,711.0221513694266,586.112901655979,Group average
2,1904,4.8671875,711.0465403617535,584.8406172539093,Group average
2,1905,4.875,711.0713997375343,583.5787358210481,Group average
2,1906,4.8828125,711.0963149064854,582.3260340860908,Group average
2,1907,4.890625,711.1208726326686,581.0813006058135,Group average
2,1908,4.8984375,711.1446613488657,579.8433367538162,Group average
2,1909,4.90625,711.1672714673113,578.6109576881388,Group average
2,1910,4.9140625,711.1882956866825,577.3829932945205,Group average
2,1911,4.921875,711.2073292948681,576.1582891049401,Group average
2,1912,4.9296875,711.2239704687288,574.9357071975655,Group average
2,1913,4.9375,711.2378205693908,573.7141270737835,Group average
2,1914,4.9453125,711.2484844322611,572.4924465090603,Group average
2,1915,4.953125,711.2555706514581,571.2695823799684,Group average
2,1916,4.9609375,711.2586918603412,570.0444714712437,Group average
2,1917,4.96875,711.2574650062425,568.8160712583466,Group average
2,1918,4.9765625,711.2515116193213,567.5833606649027,Group average
2,1919,4.984375,711.2404580753793,566.3453407973525,Group average
2,1920,4.9921875,711.2239358531222,565.1010356568336,Group average
2,1921,5,711.2015817847073,563.8494928263375,Group average
2,1922,5.0078125,711.1730382994284,562.5897841324428,Group average
2,1923,5.015625,711.137953660281,561.3210062826145,Group average
2,1924,5.0234375,711.0959821953413,560.0422814801053,Group average
2,1925,5.03125,711.0467845204646,558.7527580111747,Group average
2,1926,5.0390625,710.9900277546986,557.451610808935,Group average
2,1927,5.046875,710.9253857291301,556.138041994503,Group average
2,1928,5.0546875,710.8525391859582,554.8112813869393,Group average
2,1929,5.0625,710.7711759708662,553.4705869889393,Group average
2,1930,5.0703125,710.6809912180045,552.1152454487843,Group average
2,1931,5.078125,710.5816875266396,550.7445724948113,Group average
2,1932,5.0859375,710.472975129086,549.3579133435022,Group average
2,1933,5.09375,710.3545720505039,547.9546430832519,Group average
2,1934,5.1015625,710.2262042611767,546.5341670319017,Group average
2,1935,5.109375,710.0876058198107,545.0959210670709,Group average
2,1936,5.1171875,709.9385190077135,543.639371929314,Group average
2,1937,5.125,709.7786944539554,542.1640174965808,Group average
2,1938,5.1328125,709.6078912516588,540.6693870308759,Group average
2,1939,5.140625,709.4258770669309,539.1550414013302,Group average
